Wall time,Step,Value
1589759735.16315,1682,0.7084210515022278
1589759899.239324,1691,0.8675187826156616
1589759972.449847,1695,0.8790977597236633
1589760008.907368,1697,0.8851127624511719
1589760064.668562,1699,0.8842105269432068
1589760119.27471,1702,0.8839097619056702
1589760246.9985,1709,0.8872180581092834
1589760410.416329,1718,0.8869172930717468
1589760612.235411,1728,0.8873684406280518
1589760684.730822,1732,0.8840601444244385
1589760721.46987,1734,0.8858646750450134
1589760775.509816,1737,0.8864661455154419
1589760867.359412,1742,0.8846616744995117
1589760922.117945,1745,0.8816541433334351
1589760940.280852,1746,0.8831579089164734
1589761323.504487,1766,0.8879699110984802
1589761506.455563,1775,0.8845112919807434
1589761615.35434,1781,0.8836089968681335
1589761742.840023,1788,0.8867669105529785
1589761761.35209,1789,0.8872180581092834
1589761924.253806,1798,0.88616544008255
1589762070.191599,1805,0.8915789723396301
1589762471.211347,1826,0.8954887390136719
1589762544.270558,1830,0.8929323554039001
1589762726.637334,1840,0.8944360613822937
1589762798.401009,1844,0.8944360613822937
1589762980.95875,1853,0.88481205701828
1589763214.714187,1866,0.8778947591781616
1589763268.878694,1869,0.8771428465843201
1589763397.380345,1875,0.87443608045578
1589763433.445977,1877,0.8790977597236633
1589764074.9481,1911,0.8738346099853516
1589764183.685876,1917,0.8729323148727417
1589764511.341414,1934,0.8646616339683533
1589764691.992024,1944,0.8684210777282715
1589764745.434587,1947,0.8627067804336548
1589764801.406748,1949,0.8610526323318481
1589765125.919575,1967,0.8742856979370117
1589765400.09613,1981,0.8810526132583618
1589765436.455463,1983,0.88075190782547
1589765782.435661,2001,0.8885714411735535
1589765855.074861,2005,0.896390974521637
1589766000.792064,2013,0.8863157629966736
1589766329.371933,2030,0.8857142925262451
1589766438.494237,2036,0.8771428465843201
1589766895.648979,2060,0.8630075454711914
1589767130.372929,2073,0.8903759121894836
1589767204.101026,2076,0.8601503968238831
1589767221.788621,2077,0.8640601634979248
1589767256.81507,2079,0.853383481502533
1589767293.431228,2081,0.8637593984603882
1589767366.344597,2085,0.7299247980117798
1589767438.045139,2089,0.9069172739982605
1589767563.292008,2096,0.877593994140625
1589767853.089515,2111,0.88345867395401
1589768487.656961,2145,0.8760902285575867
1589768580.092386,2149,0.8766917586326599
1589768707.30165,2156,0.8830075263977051
1589768870.883239,2165,0.8714285492897034
1589769109.262242,2177,0.8678195476531982
1589769290.034609,2187,0.8652631640434265
1589769326.361822,2189,0.8768420815467834
1589769362.95476,2191,0.8663157820701599
1589769452.679294,2196,0.8706766963005066
1589769527.444161,2199,0.8780451416969299
1589769673.044988,2207,0.8750376105308533
1589769745.451627,2211,0.9117293357849121
1589770129.206205,2231,0.9028571248054504
1589770219.95334,2236,0.9019548892974854
1589770238.284656,2237,0.9028571248054504
1589770274.863726,2239,0.8999999761581421
1589770329.547232,2242,0.8999999761581421
1589770403.598838,2246,0.8989473581314087
1589770421.864591,2247,0.901804506778717
1589770568.549601,2254,0.9043608903884888
1589770623.171068,2257,0.8998496532440186
1589770714.061336,2262,0.901804506778717
1589771075.83435,2281,0.8980451226234436
1589771257.976983,2291,0.8996992707252502
1589771366.763176,2297,0.895939826965332
1589771494.898939,2303,0.897744357585907
1589771567.886308,2307,0.899097740650177
1589771786.234353,2319,0.8915789723396301
1589771804.488566,2320,0.8936842083930969
1589772280.279001,2345,0.8836089968681335
1589772463.347234,2354,0.8921804428100586
1589773116.620749,2389,0.8965413570404053
1589773134.756297,2390,0.8950375914573669
1589773170.937627,2392,0.8938345909118652
1589774011.397872,2436,0.8989473581314087
1589774157.939354,2444,0.9057142734527588
1589774304.823878,2451,0.894586443901062
1589774340.951882,2453,0.8987969756126404
1589774377.135096,2455,0.8968421220779419
1589774468.302558,2460,0.891879677772522
1589774944.908731,2485,0.9021052718162537
1589774963.393369,2486,0.9021052718162537
1589775146.429536,2496,0.9013533592224121
1589775182.367705,2498,0.9040601253509521
1589775292.441788,2503,0.901804506778717
1589775548.812199,2517,0.9060150384902954
1589775658.611763,2523,0.9066165685653687
1589775842.830007,2532,0.8842105269432068
1589776116.540831,2547,0.9057142734527588
1589776209.752954,2551,0.9112781882286072
1589776246.425369,2553,0.9042105078697205
1589776723.966077,2578,0.9135338068008423
1589776943.789506,2590,0.9148871898651123
1589777145.229631,2600,0.9100751876831055
1589777254.118264,2606,0.9221052527427673
1589777566.104497,2623,0.9067668914794922
1589777695.583169,2629,0.8935338258743286
1589777713.765095,2630,0.893233060836792
1589777969.26137,2644,0.8409022688865662
1589778098.52518,2650,0.9090225696563721
1589778189.558658,2655,0.8995488882064819
1589778629.359203,2678,0.9031578898429871
1589778757.495403,2685,0.8914285898208618
1589778849.106204,2690,0.9034586548805237
1589779104.768129,2703,0.907669186592102
1589779232.993103,2710,0.9085714221000671
1589779523.650445,2725,0.9039098024368286
1589779741.745915,2737,0.9212030172348022
1589779795.807956,2740,0.9168421030044556
1589780067.371886,2754,0.9117293357849121
1589780724.8995,2789,0.9115789532661438
1589780743.419828,2790,0.9147368669509888
1589780761.691856,2791,0.9183458685874939
1589781108.987981,2809,0.8687217831611633
1589781400.889434,2824,0.9189473390579224
1589782294.67664,2872,0.9124811887741089
1589782477.804935,2881,0.9120301008224487
1589782643.024354,2890,0.9084210395812988
1589782752.275129,2896,0.9010526537895203
1589783152.367783,2917,0.9051128029823303
1589783188.074977,2919,0.9031578898429871
1589783206.368917,2920,0.9051128029823303
1589784099.856087,2967,0.9230075478553772
1589784264.092347,2975,0.920601487159729
1589784683.42208,2998,0.9180451035499573
1589784867.304825,3007,0.903609037399292
1589784940.368724,3011,0.8899248242378235
1589785012.536561,3015,0.8869172930717468
1589785249.875269,3027,0.8974435925483704
1589785304.638042,3030,0.8875188231468201
1589785450.269854,3038,0.8930826783180237
1589785504.897935,3041,0.9031578898429871
1589785962.303687,3065,0.9227067828178406
1589786034.76927,3069,0.9162405729293823
1589786070.660024,3071,0.9081202745437622
1589786615.076704,3099,0.9210526347160339
1589787024.141212,3122,0.9130827188491821
1589787309.382024,3137,0.9112781882286072
1589787449.424295,3145,0.9115789532661438
1589787556.371923,3150,0.9124811887741089
1589787645.507957,3155,0.9163909554481506
1589787753.126809,3161,0.903609037399292
1589788060.003227,3177,0.9052631855010986
1589788387.469619,3195,0.9031578898429871
1589788405.852268,3196,0.9058646559715271
1589788552.565487,3203,0.9112781882286072
1589788607.097366,3206,0.9121804237365723
1589789061.75986,3230,0.9190977215766907
1589789117.189745,3233,0.9257143139839172
1589789243.446352,3240,0.9177443385124207
1589789298.008513,3243,0.9118797183036804
1589789315.839552,3244,0.8998496532440186
1589789351.412871,3246,0.9048120379447937
1589789369.749633,3247,0.906315803527832
1589789841.952705,3272,0.9314285516738892
1589790025.076355,3281,0.9153383374214172
1589790480.035638,3305,0.9141353368759155
1589790626.101446,3313,0.9090225696563721
1589790898.449656,3327,0.9160902500152588
1589790916.514079,3328,0.9163909554481506
1589791223.841957,3345,0.9108270406723022
1589791782.618916,3374,0.9210526347160339
1589791818.679172,3376,0.9166917204856873
1589791997.716549,3386,0.9094736576080322
1589792324.902506,3403,0.9162405729293823
1589792416.367389,3408,0.9195488691329956
1589792830.981662,3430,0.9142857193946838
1589792975.117638,3438,0.9139849543571472
1589793192.309973,3449,0.9127819538116455
1589793228.301755,3451,0.9126315712928772
1589793352.619513,3458,0.9079699516296387
1589793461.146728,3464,0.9037594199180603
1589793589.043583,3471,0.8975939750671387
1589793716.741024,3477,0.8950375914573669
1589793771.335205,3480,0.8953383564949036
1589794081.00175,3497,0.8992481231689453
1589794318.891515,3509,0.9007518887519836
1589794374.002494,3512,0.8900752067565918
1589794501.628102,3519,0.9033082723617554
1589794811.886836,3535,0.9094736576080322
1589794848.249014,3537,0.9055638909339905
1589794958.548868,3543,0.9052631855010986
1589795030.932042,3547,0.9024060368537903
1589795343.127755,3563,0.903609037399292
1589795668.898819,3580,0.8885714411735535
1589796054.290249,3600,0.8854135274887085
1589796384.494198,3618,0.8723308444023132
1589796420.311766,3620,0.8900752067565918
1589796456.614987,3622,0.890526294708252
1589796530.586622,3625,0.8941353559494019
1589796585.982319,3628,0.9069172739982605
1589796896.435258,3645,0.9021052718162537
1589797117.902882,3656,0.9139849543571472
1589797373.180451,3670,0.9093233346939087
1589797957.664919,3700,0.8947368264198303
1589797994.447587,3702,0.9069172739982605
1589798451.720564,3726,0.8929323554039001
1589798523.97137,3730,0.900902271270752
1589798560.385851,3732,0.9007518887519836
1589798669.876424,3738,0.8941353559494019
1589798724.111171,3741,0.9027067422866821
1589798760.476426,3743,0.8968421220779419
1589798944.970809,3752,0.9064661860466003
1589799072.725784,3759,0.9007518887519836
1589799309.088659,3772,0.9064661860466003
1589799475.175363,3780,0.9054135084152222
1589799711.332795,3793,0.8999999761581421
1589799748.114639,3795,0.9034586548805237
1589799802.156809,3798,0.9046616554260254
1589800111.609677,3814,0.923759400844574
1589800202.265071,3819,0.8900752067565918
1589800238.214619,3821,0.9166917204856873
1589800438.706502,3831,0.9100751876831055
1589800511.29286,3835,0.9321804642677307
1589801059.101558,3864,0.916541337966919
1589801150.715455,3869,0.9356390833854675
1589801298.133517,3876,0.9163909554481506
1589802119.937737,3920,0.9321804642677307
1589802285.78859,3928,0.9321804642677307
1589802413.494872,3935,0.9150375723838806
1589802487.085948,3939,0.9342857003211975
1589802708.117962,3950,0.916541337966919
1589802816.852559,3956,0.9138345718383789
1589802926.704513,3962,0.9181954860687256
1589803346.436741,3984,0.9067668914794922
1589803547.776473,3995,0.9135338068008423
1589803658.673393,4000,0.8936842083930969
1589803821.979099,4009,0.8939849734306335
1589803840.535614,4010,0.8882706761360168
1589804059.250996,4022,0.88210529088974
1589804277.700889,4033,0.9362406134605408
1589804331.085552,4036,0.9344360828399658
1589804510.05115,4046,0.9299247860908508
1589805406.884854,4093,0.9013533592224121
1589805498.861883,4098,0.9132331013679504
1589805536.580003,4099,0.893233060836792
1589805718.922717,4109,0.8554887175559998
1589807110.155081,4182,0.9094736576080322
1589807309.595814,4193,0.9276691675186157
1589807327.877089,4194,0.9242105484008789
1589807364.399479,4196,0.9246616363525391
1589807401.359744,4198,0.9195488691329956
1589807476.004155,4201,0.9276691675186157
1589807494.330735,4202,0.9377443790435791
1589807971.285245,4227,0.9055638909339905
1589808062.905338,4232,0.904962420463562
1589808117.925143,4235,0.9389473795890808
1589808265.00154,4243,0.9332330822944641
1589808484.959514,4254,0.8806015253067017
1589808647.201744,4263,0.9386466145515442
1589808700.442443,4266,0.897744357585907
1589808718.707632,4267,0.8924812078475952
1589809008.51609,4282,0.8508270382881165
1589809296.379135,4298,0.9281203150749207
1589809423.396087,4304,0.9378947615623474
1589809495.344662,4308,0.8987969756126404
1589809656.873863,4317,0.87308269739151
1589809692.963046,4319,0.9087218046188354
1589809874.302047,4328,0.9039098024368286
1589809945.802726,4332,0.9290225505828857
1589810143.984686,4343,0.9353383183479309
1589810631.015334,4369,0.933684229850769
1589810812.664204,4378,0.9141353368759155
1589811081.631607,4393,0.9207518696784973
1589811226.735989,4400,0.9261654019355774
1589811334.4378,4406,0.9061654210090637
1589811406.017891,4410,0.9366917014122009
1589811424.216766,4411,0.8825563788414001
1589811785.685089,4430,0.9418045282363892
1589811839.657785,4433,0.925112783908844
1589812507.296729,4469,0.8992481231689453
1589812635.027336,4475,0.9236090183258057
1589812906.336739,4490,0.9351879954338074
1589812942.27441,4492,0.9257143139839172
1589813268.932602,4509,0.9409022331237793
1589813286.850308,4510,0.9339849352836609
1589813648.09616,4529,0.9048120379447937
1589813665.941034,4530,0.933684229850769
1589813720.72947,4533,0.9366917014122009
1589813883.461783,4542,0.9395488500595093
1589814101.662693,4553,0.9365413784980774
1589814571.799295,4578,0.9324812293052673
1589814625.646411,4581,0.9306766986846924
1589814823.934411,4592,0.9294736981391907
1589814878.484823,4595,0.9311278462409973
1589814914.365334,4597,0.9260150194168091
1589814968.945029,4599,0.9344360828399658
1589815183.539561,4611,0.9260150194168091
1589815508.452011,4628,0.9222556352615356
1589815906.266942,4649,0.923308253288269
1589816032.669464,4656,0.9320300817489624
1589816176.870328,4664,0.9395488500595093
1589816249.184837,4668,0.9239097833633423
1589816395.253051,4675,0.9303759336471558
1589816413.051504,4676,0.9320300817489624
1589816431.21466,4677,0.9258646368980408
1589816609.909969,4687,0.9288721680641174
1589817095.81889,4713,0.9162405729293823
1589817186.958069,4718,0.9228571653366089
1589817492.832549,4734,0.9314285516738892
1589817690.486747,4745,0.9266165494918823
1589817782.010754,4749,0.9230075478553772
1589817800.19498,4750,0.922406017780304
1589817943.467085,4758,0.9236090183258057
1589818051.481724,4764,0.9284210801124573
1589818104.500546,4767,0.9168421030044556
1589818285.734315,4776,0.9371428489685059
1589818357.842081,4780,0.9215037822723389
1589818484.232049,4787,0.9347368478775024
1589818502.819898,4788,0.9338346123695374
1589818613.303161,4794,0.9369924664497375
1589818740.250232,4800,0.9126315712928772
1589818776.171548,4802,0.9371428489685059
1589818830.234898,4805,0.9451127648353577
1589819481.385429,4840,0.9360902309417725
1589819717.304639,4852,0.9314285516738892
1589820061.373577,4871,0.9275187849998474
1589820097.423324,4873,0.9285714030265808
1589820495.19826,4894,0.949323296546936
1589820877.989447,4914,0.9359398484230042
1589821330.938908,4938,0.9386466145515442
1589821384.701128,4941,0.926917314529419
1589821639.068542,4954,0.9418045282363892
1589821783.405816,4962,0.9520300626754761
1589821944.449937,4971,0.9399999976158142
1589822017.75627,4974,0.9374436140060425
1589822054.124228,4976,0.9356390833854675
1589822071.697614,4977,0.940751850605011
1589822888.216897,5021,0.9272180199623108
1589823016.003432,5027,0.9112781882286072
1589823070.114452,5030,0.9437593817710876
1589823197.963066,5037,0.942105233669281
1589823454.30455,5050,0.9097744226455688
1589823491.240042,5052,0.9430075287818909
1589823509.542943,5053,0.9375939965248108
1589823636.999852,5060,0.9422556161880493
1589823982.29543,5078,0.9491729140281677
1589824421.218962,5101,0.945263147354126
1589824511.608395,5106,0.9482706785202026
1589824893.700618,5126,0.940751850605011
1589824929.391912,5128,0.9437593817710876
1589825038.08412,5134,0.9454135298728943
1589825529.113984,5160,0.9424059987068176
1589825619.827859,5165,0.9460150599479675
1589825946.29054,5182,0.9518796801567078
1589826293.383457,5200,0.9514285922050476
1589826438.1081,5208,0.932330846786499
1589826874.305973,5231,0.958345890045166
1589826946.411349,5235,0.948421061038971
1589827018.468114,5239,0.920601487159729
1589827036.533991,5240,0.9467669129371643
1589827524.746306,5266,0.9535338282585144
1589827955.738519,5289,0.945263147354126
1589828497.887773,5318,0.9350376129150391
1589828714.274072,5329,0.9258646368980408
1589829002.381955,5345,0.9448120594024658
1589829276.431291,5359,0.9530826807022095
1589829294.322353,5360,0.9491729140281677
1589829674.051532,5380,0.940751850605011
1589830132.273763,5404,0.9326315522193909
1589830426.483319,5420,0.928270697593689
1589830794.349226,5439,0.9430075287818909
1589830849.206227,5442,0.955187976360321
1589830939.934339,5447,0.9533834457397461
1589831656.461653,5484,0.9541353583335876
1589831785.5883,5491,0.9440601468086243
1589831859.199581,5495,0.953834593296051
1589831989.068149,5501,0.9368420839309692
1589832098.997188,5507,0.9530826807022095
1589832190.006367,5512,0.9553383588790894
1589832244.481416,5515,0.9520300626754761
1589832281.164823,5517,0.9529323577880859
1589832740.429866,5541,0.9515789747238159
1589832907.219144,5549,0.9557894468307495
1589833219.151548,5566,0.955187976360321
1589833310.107527,5571,0.9563909769058228
1589833346.966768,5573,0.9508270621299744
1589833587.158613,5585,0.9521804451942444
1589833624.162402,5587,0.9523308277130127
1589833734.268647,5593,0.9508270621299744
1589833974.336687,5605,0.9539849758148193
1589834066.249257,5610,0.954285740852356
1589834248.98971,5620,0.9606015086174011
1589834450.357237,5630,0.9535338282585144
1589834980.925053,5658,0.9533834457397461
1589835017.188792,5660,0.9464661478996277
1589835090.433759,5664,0.9482706785202026
1589835384.776055,5679,0.9512782096862793
1589836157.181168,5720,0.9587969779968262
1589836211.679288,5723,0.9618045091629028
1589836560.346052,5741,0.9305263161659241
1589836908.37329,5759,0.9586465954780579
1589837239.470732,5776,0.956992506980896
1589837293.619332,5779,0.9581955075263977
1589837384.653375,5784,0.9527819752693176
1589837476.111084,5789,0.9601503610610962
1589837823.432436,5807,0.9604511260986328
1589837841.411637,5808,0.945263147354126
1589838170.606419,5825,0.9526315927505493
1589838224.901781,5828,0.955639123916626
1589838352.374884,5835,0.9536842107772827
1589838863.498725,5862,0.9581955075263977
1589838900.380885,5864,0.9536842107772827
1589839027.62554,5871,0.9509774446487427
1589839375.90136,5889,0.946616530418396
1589839540.666821,5898,0.9634586572647095
1589839725.084573,5907,0.9606015086174011
1589839907.993003,5917,0.952481210231781
1589840127.381726,5928,0.9425563812255859
1589840199.758468,5932,0.9515789747238159
1589840217.98969,5933,0.952481210231781
1589840583.630645,5952,0.9574435949325562
1589840674.668354,5957,0.9568421244621277
1589840711.963355,5959,0.9568421244621277
1589840785.181257,5963,0.9589473605155945
1589840949.913976,5972,0.9548872113227844
1589841299.352316,5990,0.9655638933181763
1589841685.181309,6010,0.9457142949104309
1589841776.005506,6015,0.9587969779968262
1589841959.125346,6024,0.9502255916595459
1589842069.7068,6030,0.9389473795890808
1589842088.059739,6031,0.9473684430122375
1589842161.198727,6035,0.9443609118461609
1589842216.634837,6038,0.9642105102539062
1589842639.526932,6060,0.9529323577880859
1589842988.086454,6078,0.9509774446487427
1589843061.087886,6082,0.9547368288040161
1589843152.71512,6087,0.9625563621520996
1589843465.421848,6103,0.9509774446487427
1589843501.293581,6105,0.9554887413978577
1589843683.623226,6115,0.9619548916816711
1589843793.336767,6121,0.9599999785423279
1589843829.98815,6123,0.9575939774513245
1589843959.173999,6129,0.9545864462852478
1589843995.879344,6131,0.9545864462852478
1589844032.420498,6133,0.9545864462852478
1589844252.838322,6145,0.9649624228477478
1589844289.672058,6147,0.9621052742004395
1589844345.383888,6149,0.9645112752914429
1589844764.558644,6172,0.965413510799408
1589844949.043047,6181,0.9637594223022461
1589845003.074463,6184,0.9657142758369446
1589845314.000082,6200,0.9664661884307861
1589845513.363934,6211,0.9111278057098389
1589845549.487377,6213,0.9276691675186157
1589845659.287661,6219,0.9660150408744812
1589845915.674333,6232,0.9655638933181763
1589846006.935917,6237,0.9548872113227844
1589846134.920632,6244,0.9467669129371643
1589846263.683497,6250,0.9396992325782776
1589846501.63332,6263,0.9517292976379395
1589846994.775721,6289,0.9663158059120178
1589847434.445668,6312,0.956992506980896
1589847507.570606,6316,0.9603007435798645
1589847525.782801,6317,0.9612029790878296
1589847673.021732,6324,0.955639123916626
1589847982.550227,6341,0.9664661884307861
1589848202.217077,6352,0.9645112752914429
1589848402.611727,6363,0.9619548916816711
1589848530.154323,6370,0.9622556567192078
1589848658.52443,6376,0.9670676589012146
1589849115.319606,6400,0.9676691889762878
1589850155.858587,6455,0.9687218070030212
1589850229.69965,6459,0.9664661884307861
1589850467.584379,6472,0.9630075097084045
1589850761.040726,6487,0.9615037441253662
1589850906.920919,6495,0.9566917419433594
1589850925.041986,6496,0.9587969779968262
1589851017.854334,6500,0.9717293381690979
1589851200.830268,6510,0.9418045282363892
1589851382.078739,6520,0.9684210419654846
1589851400.590705,6521,0.9637594223022461
1589851418.565738,6522,0.968120276927948
1589851583.548403,6530,0.9628571271896362
1589851965.56284,6550,0.9633082747459412
1589852420.972318,6574,0.9711278080940247
1589852548.689363,6581,0.969473659992218
1589852603.053789,6584,0.9690225720405579
1589852784.284062,6594,0.9703759551048279
1589852967.541575,6603,0.9705263376235962
1589853022.1543,6606,0.9669172763824463
1589853204.851627,6616,0.8715789318084717
1589853295.685062,6621,0.9527819752693176
1589853990.723992,6657,0.939398467540741
1589854154.469728,6666,0.9577443599700928
1589854190.252809,6668,0.966766893863678
1589854262.965089,6672,0.9612029790878296
1589854393.214129,6678,0.9670676589012146
1589854448.431509,6681,0.9643608927726746
1589854576.314142,6688,0.9621052742004395
1589854721.910128,6696,0.9663158059120178
1589854795.737204,6699,0.9669172763824463
1589854941.769369,6707,0.9302255511283875
1589855014.575032,6711,0.8971428275108337
1589855088.037217,6715,0.9461654424667358
1589855526.530594,6738,0.9541353583335876
1589855599.465675,6742,0.9509774446487427
1589855745.319281,6749,0.9578947424888611
1589855818.24628,6753,0.9661654233932495
1589856018.317688,6764,0.965413510799408
1589856257.663203,6776,0.968120276927948
1589856548.416461,6792,0.9690225720405579
1589857024.351585,6817,0.9067668914794922
1589857318.620261,6832,0.9645112752914429
1589857575.31854,6846,0.9563909769058228
1589857741.770077,6854,0.9460150599479675
1589857886.542639,6862,0.9684210419654846
1589857996.474104,6868,0.9648120403289795
1589858014.629775,6869,0.9581955075263977
1589858509.725835,6895,0.9473684430122375
1589858784.168366,6909,0.9679699540138245
1589859258.103823,6934,0.9418045282363892
1589859590.072644,6951,0.9624060392379761
1589859808.888803,6963,0.9655638933181763
1589859863.904468,6966,0.9621052742004395
1589859973.05789,6972,0.9603007435798645
1589860323.810886,6990,0.9660150408744812
1589860360.558461,6992,0.9673684239387512
1589860709.405467,7010,0.9697744250297546
1589860781.792975,7014,0.9633082747459412
1589861185.781811,7035,0.9311278462409973
1589861259.398274,7039,0.9554887413978577
1589861388.550993,7046,0.9658646583557129
1589861646.125236,7059,0.9619548916816711
1589861756.41013,7065,0.9521804451942444
1589862031.939094,7079,0.9673684239387512
1589862251.540915,7091,0.9587969779968262
